stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
298,12-05-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.29,92.33333333,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-05-2013
298,12-09-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.36,163,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-09-2013
298,12-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.26166667,136.6666667,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-12-2013
298,16-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,47.25333333,165.6666667,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,16-12-2013
298,19-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.755,158.3333333,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,19-12-2013
298,23-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.95333333,217.6666667,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,23-12-2013
298,26-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,46.72666667,100.6666667,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,26-12-2013
298,30-12-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,48.06,69,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,30-12-2013
408,01-01-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,53.11666667,131.3333333,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-01-2013
408,01-04-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,52.5,203,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-04-2013
408,01-08-2013,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,53.08333333,230.3333333,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-08-2013
